CLNT_ID,PD_BUY_TOT
113833,4000000
113872,640200
113877,1692000
113898,504000
113903,781600
114094,900820
114183,518290
114187,637840
114196,551600
114238,1005880
114348,741100
114355,923200
114406,649700
114464,2306520
114468,560500
114568,562460
114575,3634000
114605,594000
114608,2234170
114670,527000
114847,561300
114877,621180
114903,525700
114919,1869000
114960,2509320
115054,720000
115057,774000
115084,839000
115272,817600
115311,889000
115334,1400000
115714,909880
115911,1111000
115966,541300
116021,1769000
116047,548320
116196,519090
116247,879000
116335,708910
116340,1008000
116354,3055820
116374,2132720
116375,787370
116501,556550
116524,2769020
116541,562400
116558,512800
116571,2023820
116628,608900
116749,791000
116751,957500
116773,594400
116778,935900
116816,14395000
116817,558750
116896,866000
117125,573310
117142,658570
117152,565800
117231,731000
117242,653860
117287,1637800
117293,1498710
117334,1237000
117377,557600
117392,733200
117415,859570
117475,964600
117533,777600
117577,4983170
117754,1091100
117790,542540
117798,750800
117819,1983000
117822,982400
117901,1278700
118008,685380
118058,1244800
118151,539380
118205,511200
118213,506000
118237,542900
118262,971000
118303,576000
118361,2309200
118372,2313000
118413,717900
118431,1692100
118506,519300
118617,697200
118782,1582610
118795,1884760
119008,766700
119047,2407800
119159,531000
119409,3663000
119498,1586970
119835,4281840
119852,2100000
119863,1115370
120058,898480
120084,1490900
120151,636000
120208,3677860
120242,1187700
120256,2330430
120299,748100
120313,590300
120364,3918250
120369,2482200
120426,654600
120655,1203250
120714,589600
120724,591000
120739,1819700
120829,557800
120835,2351200
120895,652710
121082,1278100
121109,1892480
121110,506800
121172,507800
121177,571100
121229,675600
121256,1672880
121349,1800000
121398,994290
121407,931200
121459,616440
121653,658000
121856,933900
121872,1124800
121880,655670
121898,568500
121934,651820
121945,2875780
122009,794620
122048,589600
122053,588070
122304,672000
122312,719360
122361,2325320
122364,1433400
122368,609640
122384,650900
122387,873870
122649,793900
122742,852200
123005,509600
123028,2231170
123060,880610
123096,591300
123163,762650
123165,600000
123167,700300
123330,723400
123358,526800
123374,572650
123459,1648300
123514,3111620
123535,1782960
123666,630000
123673,522800
123674,801000
123683,748800
123721,725000
123768,561600
123772,550900
123910,663600
123966,575000
124034,623160
124127,869000
124138,684900
124325,592700
124408,596800
124458,883000
124666,1105000
124860,884000
124910,549200
124972,738700
125134,1118880
125249,527000
125255,612800
125263,1052500
125290,850000
125341,930600
125365,1129090
125377,918500
125559,1256940
125585,1565090
125590,4346730
125643,526850
125667,1917090
125760,929200
125780,653500
125854,603520
125864,2874900
126074,583850
126083,1326550
126121,636880
126159,652200
126235,1153000
126250,3790360
126311,574200
126314,1210450
126315,2623000
126341,804600
126368,842000
126375,616240
126424,1042900
126544,650700
126573,508000
126689,2216000
126704,733800
126737,775100
126739,6981400
126769,627000
126833,1047880
126969,809020
127124,728620
127158,629000
127166,971450
127235,716700
127283,2409460
127357,2042090
127383,501900
127485,751300
127548,1792200
127560,541400
127562,1516000
127621,1758940
127799,757300
127864,604820
127867,1056600
127913,656200
128116,830300
128118,567600
128169,798200
128264,628800
128319,897170
128358,1951640
128421,998380
128451,517300
128468,548600
128586,512000
128643,548000
128663,614000
128733,7786480
128849,3007040
128879,2127770
128922,680600
129011,1694000
129075,817600
129122,1000400
129127,954000
129159,679660
129161,670200
129187,1043000
129195,518400
129204,1816870
129248,696300
129326,569500
129330,716300
129343,564000
129369,1046900
129391,4195200
129468,800700
129482,562600
129502,522700
129580,656600
129589,2343500
129645,5565120
129670,926900
129851,2594310
129857,805200
129886,926850
129966,1037400
130095,584720
130212,1305730
130229,545100
130290,642800
130292,889100
130329,681860
130339,4360000
130357,600000
130444,530800
130548,2295510
130586,936300
130633,571700
130727,952120
130781,2586500
130822,564900
130872,1733050
130882,694760
131092,509000
131135,811600
131183,738300
131230,1161700
131345,678520
131367,1103100
131385,990700
131498,4450000
131520,787750
131548,887110
131560,2380500
131561,626700
131623,537690
131660,842820
131673,938440
131697,5159420
131715,629400
131804,1005080
131828,646200
131913,2155000
131936,7351400
132132,825800
132205,634440
132296,1411400
132298,4805530
132365,1026900
132446,720000
132516,606900
132519,716700
132544,595140
132621,507600
132625,840000
132657,1974930
132709,3529980
132755,756000
132860,669700
133005,515900
133060,771000
133132,1100170
133224,2266900
133368,2447900
133573,2524900
133641,983900
133644,599900
133668,652160
133694,682200
133702,777000
133720,1675100
133791,1100260
133898,501900
134025,551100
134031,647460
134034,1788550
134082,534000
134239,654800
134292,987400
134426,1059940
134511,651000
134517,1386000
134534,1784900
134576,1676210
134640,781420
134660,585600
134765,7590000
134777,721100
134818,598000
134870,648950
134889,549200
134921,961270
134934,556000
134979,977940
134994,1730000
135055,864200
135108,557200
135179,894600
135370,545190
135537,570060
135580,721500
135611,584200
135629,612770
135760,2104500
135839,530100
135876,619600
135890,958620
135960,549600
136002,1441720
136049,854500
136222,537650
136232,1378330
136234,1902470
136245,1338400
136456,598000
136530,4971160
136591,630950
136634,1140600
136655,542700
136677,881490
136700,1021200
136718,731600
136924,1177270
137029,752400
137083,760600
137226,1867370
137233,504000
137245,1458600
137568,656300
137681,941200
137709,768000
137827,661500
137896,571000
137927,1046100
137939,1114750
137941,773510
137950,3129100
138007,626770
138041,1356260
138173,593000
138205,1536900
138246,567220
138423,1966990
138429,509300
138506,558000
138516,2899370
138609,1280000
138616,604800
138648,880700
138680,683740
138707,1653000
138743,578590
138785,833320
138799,3397600
138814,537870
138950,985800
138969,1475550
139003,546480
139019,965100
139090,515200
139156,3351200
139211,533800
139278,656000
139338,832000
139396,672000
139413,3147950
139441,945000
139474,637560
139537,8368100
139590,1090000
139654,561210
139717,657820
139798,5441910
139899,1990390
139942,1017250
139970,559800
139972,3859170
139984,1627630
140098,515400
140170,997430
140209,1326220
140271,504000
140276,527400
140288,1825700
140398,672800
140424,733100
140432,6112670
140452,741430
140506,1105230
140590,838500
140736,510870
140798,518900
140834,534220
140909,856000
141025,626300
141135,948000
141136,621400
141147,3616000
141208,615840
141288,528200
141318,1887000
141354,562350
141383,1020000
141624,663200
141646,645000
141685,1960200
141691,1308750
141761,1258200
141772,2973600
141787,511820
141832,560000
141886,2979120
142016,536320
142096,786900
142111,500070
142121,521300
142293,619560
142350,925900
142426,794700
142505,1057480
142547,1185900
142580,590680
142667,501800
142759,866000
142780,2441800
142822,558000
142906,640100
142970,865300
143099,2058800
143109,824500
143148,503400
143226,836000
143276,743500
143278,585600
143433,1333000
143460,1056900
143522,832800
143558,1241500
143574,2031500
143582,2159570
143605,836300
143619,860600
143657,4547000
143723,544680
143783,946760
143867,3542590
143908,3520540
143912,1628800
144023,726700
144033,692200
144210,1832600
144218,1277720
144254,690730
144359,850500
144529,708600
144547,707400
144555,588500
144698,599200
144782,837800
144842,736710
144879,575000
145048,656000
145106,701200
145174,2361810
145180,536000
145260,2774290
145328,633800
145333,509200
145394,810910
145620,1232000
145647,2115000
145668,989950
145692,1826010
145919,1093900
145930,669580
145982,833440
145984,525000
146078,740100
146192,518000
146364,646800
146412,1483600
146485,583380
146575,561980
146597,524800
146629,1223900
146758,579430
146818,620380
146854,1907300
146960,955270
146980,519000
147074,543600
147123,723500
147152,618800
147197,1861000
147259,2863110
147381,1287000
147454,1038900
147468,537300
147557,562700
147580,1278300
147608,6677000
147642,1345320
147673,853300
147843,737700
147943,660700
148036,560200
148098,1439730
148148,935890
148152,538710
148225,536300
148261,2731730
148288,991230
148393,2624930
148408,591100
148486,1947100
148646,876000
148647,1477300
148680,557200
148727,704800
148786,833000
148928,839500
148983,948600
149039,549000
149217,799000
149282,917800
149302,1556800
149320,543600
149488,2055000
149536,2421200
149587,2808170
149599,718000
149674,678240
150058,1266400
150082,583750
150285,538000
150295,2890000
150300,594000
150402,524420
150449,2001110
150463,555800
150487,540000
150512,504400
150539,671710
150577,954480
150578,571700
150663,1142500
150762,529800
150919,612530
150925,774960
150934,807220
151026,571600
151098,1488600
151205,633640
151307,1572800
151315,1241920
151370,2065030
151447,3641450
151536,1037500
151584,509300
151676,1791860
151745,1200000
151763,566900
151872,578200
151914,872500
151963,642100
152025,822500
152058,1169540
152086,2287660
152097,1171920
152133,1300300
152150,1657500
152259,726000
152267,796100
152304,3078320
152442,512750
152548,510800
152595,1918300
152696,647900
152735,747500
152765,523980
152833,981600
152912,1157000
153056,601100
153245,664100
153346,1935560
153352,905710
153454,528600
153456,800500
153522,980650
153611,940140
153612,769680
153619,592600
153626,1499480
153650,5517690
153656,924590
153678,987860
153840,816000
153920,1638420
153963,928750
154015,712300
154103,513480
154286,600000
154293,516070
154339,885000
154473,625900
154563,913900
154617,869900
154726,4544200
154740,1329030
154780,535800
154909,656000
154913,707800
154994,840000
155101,969550
155115,3777280
155172,1041800
155222,574860
155250,645650
155286,2075850
155305,1048620
155404,678900
155476,676740
155563,2868550
155732,1960970
155763,980330
155782,538000
155794,1904910
155803,2126720
155888,4230880
156199,594100
156219,3374210
156228,2059580
156242,2754600
156433,1940300
156504,1414200
156567,596500
156619,616800
156683,960000
156804,702660
156832,703500
156874,1009860
156884,1198860
156931,2226020
156935,1508300
157071,1340200
157245,694900
157267,1816000
157447,568700
157477,708800
157507,758200
157593,548000
157605,867410
157670,521700
157701,551760
157765,590200
157781,10143490
157838,1178850
157898,540480
157899,547900
157975,942200
158048,648000
158052,523800
158154,993000
158162,557390
158171,1895000
158281,2439300
158289,1294000
158311,660610
158313,1234000
158359,751500
158395,543700
158436,520900
158512,849320
158558,854600
158645,1961840
158649,2127720
158772,610400
158783,1328890
158895,1755820
158967,887400
158983,4601490
159008,703000
159078,732000
159157,690770
159179,701800
159249,500600
159284,591000
159398,524500
159434,1722890
159500,1180850
159580,1048180
159607,3431000
159692,625000
159726,2180000
159796,762400
160009,752050
160075,868900
160077,806000
160087,673330
160123,542400
160144,1786300
160189,801400
160209,2937750
160212,571990
160280,6057700
160300,794250
160547,1548290
160678,1474300
160705,797200
160727,3312000
160813,658710
160902,589500
160941,1107000
160960,2752500
161056,885700
161088,1334300
161125,1741700
161126,744180
161189,516500
161284,634000
161397,1398000
161398,2311540
161468,567000
161491,506500
161492,899450
161509,850190
161725,1511060
161728,1006400
161873,1954340
161884,5838710
161989,1967000
162039,2197320
162047,720000
162060,1355600
162091,506800
162120,747300
162134,855400
162180,705700
162367,664000
162436,4200260
162478,547700
162480,2272900
162554,562900
162756,1268000
162758,1176570
162801,552000
162868,1590150
162928,1193600
162946,558890
162961,2110790
162980,3185250
162992,1190700
163034,1086410
163087,645910
163090,518900
163094,1183560
163101,783700
163104,590400
163133,749000
163170,688040
163180,1726290
163193,559000
163207,1225600
163444,22134000
163475,2958570
163492,1564150
163604,728810
163662,1532650
163710,611800
163715,907720
163754,1154250
163761,558000
163803,11902050
163878,3324700
163884,3421320
163948,649200
164017,787600
164020,559100
164023,596000
164030,612900
164056,2404600
164190,1452420
164195,2180760
164229,1899260
164245,654700
164250,748700
164252,6323080
164486,630000
164551,536300
164564,1069650
164747,655500
164806,798000
164863,587720
164892,550570
165058,548000
165169,1066000
165174,857600
165211,1769670
165258,2038500
165282,570600
165325,505100
165365,542400
