,CLNT_ID,value
48861,3166510,979900
48862,5264833,979900
48863,1679840,979870
48864,1313778,979800
48865,1360203,979800
48866,6094015,979790
48867,6433822,979760
48868,1545569,979740
48869,4294471,979720
48870,4534867,979700
48871,5818897,979700
48872,5872050,979700
48873,2914506,979690
48874,3735210,979650
48875,394723,979620
48876,4890299,979600
48877,6079491,979600
48878,42408,979500
48879,1300120,979500
48880,2530230,979500
48881,4245124,979500
48882,4559631,979500
48883,4561680,979500
48884,5211714,979500
48885,5842561,979500
48886,6055699,979500
48887,6485632,979500
48888,5862368,979480
48889,3349908,979420
48890,105440,979400
48891,3990666,979400
48892,6175305,979400
48893,3503594,979370
48894,901835,979330
48895,1122328,979330
48896,3791575,979320
48897,1276888,979300
48898,1323666,979300
48899,5493769,979260
48900,539606,979250
48901,2426353,979210
48902,489552,979200
48903,1828925,979200
48904,2081408,979200
48905,2532276,979200
48906,4185119,979200
48907,5608361,979190
48908,1187113,979180
48909,1231937,979180
48910,6490168,979180
48911,5059898,979160
48912,4351196,979130
48913,3782501,979110
48914,4773813,979100
48915,4879227,979100
48916,5659189,979100
48917,4564228,979080
48918,6466428,979070
48919,949819,979000
48920,1227195,979000
48921,1855249,979000
48922,2559457,979000
48923,2582663,979000
48924,4161705,979000
48925,4796893,979000
48926,5697287,979000
48927,5862550,979000
48928,6159738,978980
48929,2958586,978900
48930,3391825,978900
48931,5282070,978900
48932,5741873,978890
48933,4765308,978860
48934,5697193,978860
48935,2682349,978850
48936,73064,978800
48937,1035319,978800
48938,1201535,978800
48939,1711146,978800
48940,3387441,978800
48941,3147234,978760
48942,2468289,978700
48943,3781810,978700
48944,4557347,978700
48945,331463,978650
48946,4104926,978650
48947,285102,978600
48948,4270263,978600
48949,2325234,978570
48950,3890460,978550
48951,5727634,978550
48952,964346,978510
48953,1705891,978500
48954,1234542,978460
48955,268080,978440
48956,1699769,978400
48957,3417749,978400
48958,3672009,978400
48959,4253286,978400
48960,6033718,978400
48961,530614,978380
48962,619982,978300
48963,939216,978300
48964,3820871,978300
48965,3871927,978300
48966,5168578,978300
48967,5240621,978300
48968,3566618,978270
48969,2579999,978250
48970,6476555,978210
48971,1016080,978200
48972,1493654,978200
48973,5276008,978200
48974,5589008,978200
48975,1263391,978180
48976,1389881,978100
48977,1780091,978100
48978,2625127,978100
48979,4906195,978080
48980,5558986,978030
48981,167094,978000
48982,229125,978000
48983,404271,978000
48984,414525,978000
48985,478749,978000
48986,755716,978000
48987,1229521,978000
48988,1414087,978000
48989,1571252,978000
48990,1639199,978000
48991,1882739,978000
48992,1991559,978000
48993,2074142,978000
48994,2246949,978000
48995,2252519,978000
48996,2308125,978000
48997,2889859,978000
48998,3212581,978000
48999,3383175,978000
49000,4103763,978000
49001,4145123,978000
49002,4254579,978000
49003,4350203,978000
49004,4456407,978000
49005,4464827,978000
49006,4508019,978000
49007,4886323,978000
49008,4981639,978000
49009,5589824,978000
49010,6050789,978000
49011,6086072,978000
49012,6087855,978000
49013,6135022,978000
49014,6311168,978000
49015,6419781,978000
49016,5889478,977950
49017,134979,977940
49018,4738798,977940
49019,2121954,977900
49020,2818874,977900
49021,2882320,977900
49022,2987621,977900
49023,4404640,977900
49024,6390081,977900
49025,3637161,977880
49026,4923495,977880
49027,4337192,977840
49028,605224,977800
49029,4967719,977800
49030,1291124,977700
49031,1792909,977700
49032,4201406,977680
49033,4030204,977630
49034,3408509,977620
49035,1034535,977600
49036,3799449,977600
49037,3802878,977600
49038,4712770,977600
49039,2723446,977570
49040,4807595,977570
49041,4709674,977520
49042,435067,977500
49043,1093705,977500
49044,2564492,977500
49045,3050675,977500
49046,5292372,977500
49047,5453697,977440
49048,4530116,977430
49049,4984923,977430
49050,4458594,977400
49051,4510617,977400
49052,72450,977300
49053,2980310,977300
49054,3365905,977300
49055,5189031,977300
49056,2118715,977260
49057,2186440,977220
49058,1141694,977200
49059,1247808,977200
49060,1516670,977200
49061,4330445,977200
49062,5244008,977200
49063,1075700,977170
49064,4016125,977140
49065,33092,977100
49066,4604894,977100
49067,2118519,977020
49068,110458,977000
49069,922352,977000
49070,1464145,977000
49071,1569253,977000
49072,2000554,977000
49073,2175205,977000
49074,2233906,977000
49075,2300011,977000
49076,2660182,977000
49077,2748936,977000
49078,2784083,977000
49079,3032375,977000
49080,3274792,977000
49081,3386620,977000
49082,4538175,977000
49083,4584721,977000
49084,5432745,977000
49085,5609808,977000
49086,6078890,977000
49087,6187600,977000
49088,6352318,977000
49089,4379157,976920
49090,56670,976900
49091,2002906,976900
49092,3436049,976900
49093,4033561,976900
49094,2361933,976850
49095,5044351,976830
49096,3928330,976810
49097,4953697,976800
49098,4993294,976800
49099,3149484,976790
49100,964432,976750
49101,501108,976720
49102,1295740,976700
49103,1489033,976700
49104,3185832,976700
49105,3290908,976700
49106,501492,976600
49107,664065,976600
49108,5807043,976570
49109,83687,976560
49110,1365561,976540
49111,804094,976520
49112,1776273,976510
49113,1432373,976500
49114,1746141,976500
49115,2905312,976500
49116,3145320,976500
49117,3201699,976500
49118,5212125,976500
49119,6093951,976500
49120,1982980,976430
49121,2484729,976400
49122,6085046,976400
49123,4494724,976340
49124,24787,976300
49125,4247771,976300
49126,4768259,976290
49127,5709989,976280
49128,5294082,976270
49129,6467033,976250
49130,2816449,976247
49131,1789317,976200
49132,2326689,976200
49133,3637207,976200
49134,5493750,976200
49135,5573194,976200
49136,3711951,976190
49137,4387253,976190
49138,5307472,976170
49139,620082,976140
49140,2170263,976100
49141,3299419,976100
49142,3976078,976100
49143,5573140,976100
49144,5066393,976060
49145,436167,976000
49146,761832,976000
49147,1152351,976000
49148,1787340,976000
49149,1805105,976000
49150,1806749,976000
49151,1958622,976000
49152,2171126,976000
49153,2223372,976000
49154,2265894,976000
49155,2602693,976000
49156,2635702,976000
49157,2727261,976000
49158,2845667,976000
49159,3984881,976000
49160,4057938,976000
49161,4214730,976000
49162,4391878,976000
49163,4946305,976000
49164,5070914,976000
49165,5401352,976000
49166,6586372,975990
49167,4671713,975970
49168,1032189,975960
49169,2275648,975950
49170,922804,975920
49171,3599527,975900
49172,5634941,975900
49173,5993409,975900
49174,6482575,975900
49175,749719,975860
49176,3563036,975840
49177,3163823,975820
49178,741026,975800
49179,767132,975800
49180,1697499,975800
49181,2658478,975800
49182,4112124,975800
49183,4163501,975800
49184,2164411,975750
49185,2846285,975750
49186,1729136,975700
49187,2380874,975700
49188,2880430,975700
49189,5743265,975700
49190,1273491,975670
49191,4034516,975650
49192,1906041,975640
49193,2366455,975600
49194,6275442,975600
49195,303676,975530
49196,492518,975520
49197,6581377,975520
49198,876372,975500
49199,6293491,975500
49200,6390694,975500
49201,1232298,975460
49202,1710488,975400
49203,6071334,975400
49204,1934453,975390
49205,1037030,975360
49206,1821975,975300
49207,2698488,975300
49208,3195950,975260
49209,3885976,975250
49210,3887729,975200
49211,3546859,975180
49212,1684313,975100
49213,3132556,975100
49214,3436782,975100
49215,4315407,975100
49216,5322223,975100
49217,5635840,975100
49218,5935486,975100
49219,580096,975090
49220,3173863,975080
49221,5135,975000
49222,572395,975000
49223,827975,975000
49224,963605,975000
49225,1219093,975000
49226,1435635,975000
49227,1614404,975000
49228,2492360,975000
49229,2506511,975000
49230,2512536,975000
49231,2515472,975000
49232,3138729,975000
49233,3268208,975000
49234,3819795,975000
49235,4056659,975000
49236,4271268,975000
49237,5392334,975000
49238,5515590,975000
49239,5602403,975000
49240,6040457,975000
49241,6281351,975000
49242,3658778,974980
49243,1329296,974950
49244,4806729,974940
49245,47660,974930
49246,3190305,974920
49247,1318098,974900
49248,5895295,974900
49249,6084428,974900
49250,6415656,974900
49251,267553,974800
49252,974077,974800
49253,1221655,974800
49254,3295366,974800
49255,3402154,974800
49256,4058697,974800
49257,5520997,974800
49258,5961578,974800
49259,6280109,974800
49260,6317837,974800
49261,2641680,974770
49262,72629,974700
49263,726039,974700
49264,3099719,974680
49265,68842,974660
49266,5839030,974650
49267,1453570,974600
49268,5339768,974600
49269,5637387,974600
49270,1924243,974540
49271,1980015,974510
49272,1277096,974500
49273,4155475,974500
49274,5468989,974500
49275,6107520,974450
49276,5483303,974440
49277,327097,974400
49278,465490,974400
49279,1585727,974400
49280,2289430,974400
49281,5231460,974360
49282,5748599,974350
49283,2428290,974340
49284,2853691,974310
49285,3821666,974300
49286,1104304,974260
49287,4784307,974210
49288,3373534,974200
49289,5309692,974200
49290,2604102,974150
49291,1984086,974130
49292,3220137,974030
49293,233536,974000
49294,2123596,974000
49295,2265449,974000
49296,2515627,974000
49297,2835784,974000
49298,3984824,974000
49299,4109372,974000
49300,4896585,974000
49301,5162491,974000
49302,5274524,974000
49303,5833025,974000
49304,5582163,973980
49305,1703884,973940
49306,3700407,973900
49307,5881013,973900
49308,2167956,973860
49309,6186576,973820
49310,4459464,973800
49311,5723741,973800
49312,6379906,973800
49313,6526452,973780
49314,6034842,973770
49315,1524381,973750
49316,2224127,973750
49317,3151705,973710
49318,6003221,973660
49319,5287703,973650
49320,921967,973600
49321,1706716,973600
49322,2450494,973600
49323,2677062,973600
49324,2681097,973600
49325,4979124,973600
49326,5844859,973600
49327,2229366,973560
49328,2339432,973550
49329,3280909,973550
49330,2163853,973500
49331,3180016,973500
49332,6306695,973500
49333,516931,973400
49334,666306,973400
49335,2897697,973400
49336,3540771,973400
49337,4758307,973400
49338,6391267,973400
49339,2144653,973330
49340,2661433,973330
49341,669995,973300
49342,6046469,973300
49343,6562941,973300
49344,5737923,973270
49345,4695115,973250
49346,3960619,973240
49347,4651897,973230
49348,565897,973200
49349,2514594,973200
49350,2694179,973200
49351,5277051,973200
49352,43950,973150
49353,2064740,973150
49354,2517869,973120
49355,5204254,973100
49356,5860918,973100
49357,1639048,973000
49358,1932851,973000
49359,2215404,973000
49360,2369712,973000
49361,2576471,973000
49362,2674619,973000
49363,2799475,973000
49364,3277243,973000
49365,3879365,973000
49366,4157496,973000
49367,4242784,973000
49368,4265822,973000
49369,4945862,973000
49370,5197932,973000
49371,5278274,973000
49372,5315974,973000
49373,5487367,973000
49374,5611526,973000
49375,5989672,973000
49376,6417889,973000
49377,4992194,972960
49378,757839,972900
49379,1244120,972900
49380,1943531,972900
49381,5398389,972900
49382,6422207,972900
49383,6438755,972900
49384,3314881,972810
49385,264136,972800
49386,1472965,972800
49387,2938725,972800
49388,3951445,972800
49389,4186456,972800
49390,1823841,972780
49391,3046420,972750
49392,656531,972740
49393,3277007,972720
49394,6228490,972720
49395,2100853,972700
49396,2303090,972700
49397,4956926,972700
49398,527595,972680
49399,999872,972620
49400,2552475,972610
49401,1699512,972600
49402,3922899,972600
49403,3968597,972600
49404,4792947,972600
49405,4888717,972600
49406,5152615,972600
49407,5493170,972600
49408,3711825,972570
49409,2942715,972560
49410,3070884,972550
49411,5014625,972510
49412,69671,972500
49413,821568,972500
49414,1327861,972500
49415,1751469,972500
49416,5917534,972500
49417,2058766,972440
49418,4092645,972440
49419,3284975,972430
49420,4662651,972430
49421,2573395,972420
49422,5951637,972410
49423,358110,972400
49424,974734,972400
49425,1411095,972400
49426,1802081,972400
49427,4556324,972400
49428,5322045,972400
49429,3353792,972380
49430,3552312,972340
49431,4834731,972300
49432,5088623,972290
49433,5850014,972290
49434,6359488,972220
49435,2073578,972210
49436,511183,972200
49437,781124,972200
49438,1440203,972200
49439,2777211,972200
49440,3993624,972200
49441,4261468,972200
49442,3516592,972180
49443,6320600,972170
49444,1466648,972110
49445,4636646,972110
49446,177208,972100
49447,4364726,972100
49448,398281,972000
49449,658381,972000
49450,835910,972000
49451,1043130,972000
49452,2366437,972000
49453,2409543,972000
49454,2809303,972000
49455,2966215,972000
49456,3753679,972000
49457,4065839,972000
49458,5508543,972000
49459,5763872,972000
49460,6175333,972000
49461,6274821,971970
49462,1939297,971960
49463,3432446,971900
49464,1017584,971890
49465,3742482,971820
49466,2513116,971800
49467,5232140,971800
49468,5312135,971800
49469,1537518,971790
49470,5684747,971780
49471,5456480,971720
49472,941896,971700
49473,1783262,971700
49474,4590156,971700
49475,4685405,971700
49476,5596181,971700
49477,3677644,971600
49478,4389884,971600
49479,6411448,971600
49480,3073629,971510
49481,1146352,971500
49482,2285845,971500
49483,2942695,971500
49484,4839774,971500
49485,5752877,971500
49486,5830441,971500
49487,5997480,971470
49488,877438,971460
49489,127166,971450
49490,5913286,971450
49491,1415322,971400
49492,3766200,971400
49493,3882401,971400
49494,4337463,971400
49495,5968641,971400
49496,6361766,971400
49497,311655,971370
49498,4716229,971360
49499,5163889,971340
49500,371949,971330
49501,1679649,971300
49502,4149855,971300
